userid,transaction,region,transaction_date,product_category,total_amount,status,city,age,subscription,raw_times,email,username,price,storeid,quantity,discount,product_id,priority,base_price,final_price
U00740,TXN100740,North,2025-07-07,Grocery,1349.6,Pending,Kolkata,38,Free,2025-07-07 01:42:00,user740@example.com,user740,1349.6,S016,1,20,P6503,Low,1687.0,1990.66
U00741,TXN100741,East,2025-10-06,Fashion,7739.25,Completed,Mumbai,21,Basic,2025-10-06 12:48:00,user741@example.com,user741,1547.85,S018,5,15,P8996,Medium,1821.0,2148.78
U00742,TXN100742,North,2025-08-23,Sports,23660.7,Refunded,Mumbai,65,Free,2025-08-23 00:18:00,user742@example.com,user742,3380.1,S003,7,5,P4420,Medium,3558.0,4198.44
U00743,TXN100743,South,2026-03-23,Fashion,35264.0,Pending,Mumbai,62,Basic,2026-03-23 06:50:00,user743@example.com,user743,3526.4,S015,10,20,P2274,Medium,4408.0,5201.44
U00744,TXN100744,North,2026-03-11,Sports,4092.6,Failed,Delhi,29,Premium,2026-03-11 17:47:00,user744@example.com,user744,1023.15,S002,4,5,P6225,High,1077.0,1270.86
U00745,TXN100745,West,2025-05-12,Sports,6108.75,Completed,Mumbai,36,Basic,2025-05-12 14:13:00,user745@example.com,user745,1221.75,S052,5,25,P4775,Medium,1629.0,1922.22
U00746,TXN100746,West,2025-04-26,Books,25126.2,Failed,Jaipur,59,Free,2025-04-26 13:06:00,user746@example.com,user746,2791.8,S047,9,10,P8593,Medium,3102.0,3660.36
U00747,TXN100747,West,2025-05-16,Fashion,7835.6,Pending,Kolkata,60,Premium,2025-05-16 02:58:00,user747@example.com,user747,979.45,S073,8,5,P8385,Low,1031.0,1216.58
U00748,TXN100748,North,2025-10-03,Fashion,499.5,Refunded,Delhi,47,Free,2025-10-03 15:39:00,user748@example.com,user748,499.5,S021,1,25,P9186,Urgent,666.0,785.88
U00749,TXN100749,East,2025-02-23,Home,12664.8,Refunded,Chennai,27,Basic,2025-02-23 09:52:00,user749@example.com,user749,1407.2,S099,9,20,P3727,Urgent,1759.0,2075.62
U00750,TXN100750,West,2025-05-17,Home,6083.7,Pending,Pune,33,Premium,2025-05-17 02:23:00,user750@example.com,user750,2027.9,S090,3,30,P2475,Medium,2897.0,3418.46
U00751,TXN100751,South,2025-02-17,Grocery,23436.0,Pending,Jaipur,48,Premium,2025-02-17 06:30:00,user751@example.com,user751,2343.6,S041,10,10,P4968,Urgent,2604.0,3072.72
U00752,TXN100752,East,2025-06-30,Grocery,663.0,Refunded,Bengaluru,48,Free,2025-06-30 04:04:00,user752@example.com,user752,331.5,S090,2,15,P4013,Urgent,390.0,460.2
U00753,TXN100753,East,2025-10-15,Grocery,6870.5,Completed,Kolkata,50,Free,2025-10-15 19:06:00,user753@example.com,user753,1374.1,S032,5,30,P7923,Urgent,1963.0,2316.34
U00754,TXN100754,East,2025-04-12,Books,12073.6,Pending,Chennai,56,Premium,2025-04-12 01:58:00,user754@example.com,user754,3018.4,S042,4,20,P7761,Medium,3773.0,4452.14
U00755,TXN100755,East,2025-02-09,Sports,22911.0,Completed,Jaipur,40,Free,2025-02-09 20:53:00,user755@example.com,user755,3273.0,S067,7,0,P7740,Urgent,3273.0,3862.14
U00756,TXN100756,North,2025-07-15,Electronics,2105.6,Pending,Jaipur,63,Free,2025-07-15 17:08:00,user756@example.com,user756,2105.6,S010,1,30,P4444,Medium,3008.0,3549.44
U00757,TXN100757,East,2025-02-11,Electronics,20304.0,Completed,Pune,58,Free,2025-02-11 13:00:00,user757@example.com,user757,2256.0,S057,9,0,P3666,High,2256.0,2662.08
U00758,TXN100758,West,2025-05-02,Electronics,12290.4,Refunded,Bengaluru,62,Basic,2025-05-02 17:16:00,user758@example.com,user758,3072.6,S020,4,10,P9389,Low,3414.0,4028.52
U00759,TXN100759,North,2025-03-19,Home,4101.3,Refunded,Jaipur,50,Free,2025-03-19 17:05:00,user759@example.com,user759,585.9,S035,7,30,P6327,Medium,837.0,987.66
U00760,TXN100760,East,2025-03-01,Home,5883.0,Refunded,Hyderabad,69,Basic,2025-03-01 20:01:00,user760@example.com,user760,2941.5,S020,2,25,P4347,Medium,3922.0,4627.96
U00761,TXN100761,West,2025-05-15,Fashion,5464.8,Refunded,Kolkata,39,Premium,2025-05-15 16:40:00,user761@example.com,user761,2732.4,S057,2,10,P2926,Urgent,3036.0,3582.48
U00762,TXN100762,East,2025-05-07,Sports,26521.6,Pending,Delhi,61,Premium,2025-05-07 15:28:00,user762@example.com,user762,3315.2,S045,8,30,P5274,Low,4736.0,5588.48
U00763,TXN100763,North,2025-08-04,Electronics,426.7,Failed,Chennai,62,Basic,2025-08-04 16:39:00,user763@example.com,user763,426.7,S055,1,15,P9800,Low,502.0,592.36
U00764,TXN100764,East,2026-03-22,Electronics,2826.0,Refunded,Jaipur,69,Premium,2026-03-22 01:42:00,user764@example.com,user764,282.6,S097,10,10,P2152,Medium,314.0,370.52
U00765,TXN100765,West,2025-03-24,Grocery,27045.0,Refunded,Chennai,36,Premium,2025-03-24 00:33:00,user765@example.com,user765,3005.0,S005,9,0,P6461,Medium,3005.0,3545.9
U00766,TXN100766,North,2025-09-25,Fashion,1539.0,Failed,Delhi,18,Premium,2025-09-25 03:05:00,user766@example.com,user766,171.0,S086,9,5,P7212,High,180.0,212.4
U00767,TXN100767,West,2025-03-03,Home,1981.8,Failed,Mumbai,55,Premium,2025-03-03 08:36:00,user767@example.com,user767,990.9,S038,2,10,P3675,High,1101.0,1299.18
U00768,TXN100768,East,2025-11-23,Home,29716.0,Failed,Mumbai,33,Free,2025-11-23 18:24:00,user768@example.com,user768,2971.6,S074,10,5,P3844,Urgent,3128.0,3691.04
U00769,TXN100769,East,2025-10-21,Grocery,11361.0,Pending,Pune,62,Premium,2025-10-21 23:41:00,user769@example.com,user769,1623.0,S032,7,25,P4795,Medium,2164.0,2553.52
U00770,TXN100770,West,2025-09-05,Grocery,2620.5,Failed,Chennai,37,Basic,2025-09-05 12:04:00,user770@example.com,user770,1310.25,S089,2,25,P8110,Low,1747.0,2061.46
U00771,TXN100771,East,2026-04-24,Home,21354.2,Completed,Pune,52,Free,2026-04-24 23:51:00,user771@example.com,user771,3050.6,S065,7,30,P3251,Urgent,4358.0,5142.44
U00772,TXN100772,South,2026-02-05,Grocery,14353.2,Failed,Hyderabad,34,Free,2026-02-05 01:00:00,user772@example.com,user772,3588.3,S002,4,10,P7613,Urgent,3987.0,4704.66
U00773,TXN100773,North,2025-02-13,Fashion,4455.0,Pending,Chennai,53,Basic,2025-02-13 01:19:00,user773@example.com,user773,445.5,S042,10,10,P5679,Urgent,495.0,584.1
U00774,TXN100774,South,2026-01-09,Home,10644.0,Failed,Chennai,43,Premium,2026-01-09 07:39:00,user774@example.com,user774,2661.0,S042,4,0,P5891,Urgent,2661.0,3139.98
U00775,TXN100775,South,2025-05-06,Sports,17847.2,Refunded,Bengaluru,64,Free,2025-05-06 10:32:00,user775@example.com,user775,2230.9,S043,8,30,P9444,High,3187.0,3760.66
U00776,TXN100776,East,2025-04-17,Books,28937.0,Completed,Chennai,18,Premium,2025-04-17 01:13:00,user776@example.com,user776,2893.7,S022,10,5,P6214,Urgent,3046.0,3594.28
U00777,TXN100777,West,2025-10-31,Sports,11694.0,Pending,Chennai,50,Premium,2025-10-31 12:03:00,user777@example.com,user777,3898.0,S031,3,0,P4555,High,3898.0,4599.64
U00778,TXN100778,West,2025-10-29,Sports,427.5,Failed,Mumbai,32,Basic,2025-10-29 11:04:00,user778@example.com,user778,427.5,S073,1,10,P9666,Medium,475.0,560.5
U00779,TXN100779,West,2025-10-11,Home,16569.0,Pending,Bengaluru,49,Free,2025-10-11 13:41:00,user779@example.com,user779,2761.5,S039,6,30,P7839,Urgent,3945.0,4655.1
U00780,TXN100780,East,2025-01-19,Fashion,5943.0,Pending,Delhi,51,Basic,2025-01-19 14:05:00,user780@example.com,user780,1188.6,S082,5,30,P4165,Low,1698.0,2003.64
U00781,TXN100781,North,2025-10-10,Books,3126.6,Pending,Delhi,30,Basic,2025-10-10 07:37:00,user781@example.com,user781,1042.2,S063,3,10,P1583,Medium,1158.0,1366.44
U00782,TXN100782,East,2025-03-16,Books,9081.0,Completed,Delhi,24,Basic,2025-03-16 17:47:00,user782@example.com,user782,3027.0,S045,3,25,P4454,High,4036.0,4762.48
U00783,TXN100783,East,2026-04-17,Fashion,24090.75,Completed,Hyderabad,69,Premium,2026-04-17 00:28:00,user783@example.com,user783,2676.75,S021,9,25,P1809,Medium,3569.0,4211.42
U00784,TXN100784,South,2025-01-15,Home,3429.75,Completed,Delhi,37,Premium,2025-01-15 11:02:00,user784@example.com,user784,1143.25,S006,3,15,P9337,Urgent,1345.0,1587.1
U00785,TXN100785,South,2025-11-11,Electronics,5385.0,Completed,Kolkata,35,Basic,2025-11-11 18:11:00,user785@example.com,user785,538.5,S098,10,25,P9268,Low,718.0,847.24
U00786,TXN100786,West,2025-06-12,Home,6708.2,Pending,Hyderabad,21,Basic,2025-06-12 19:27:00,user786@example.com,user786,3354.1,S070,2,15,P1875,Urgent,3946.0,4656.28
U00787,TXN100787,North,2025-02-02,Grocery,2955.2,Completed,Mumbai,21,Premium,2025-02-02 09:11:00,user787@example.com,user787,2955.2,S074,1,20,P3083,High,3694.0,4358.92
U00788,TXN100788,East,2025-04-17,Grocery,25366.5,Completed,Kolkata,34,Basic,2025-04-17 00:39:00,user788@example.com,user788,2818.5,S038,9,25,P3533,Urgent,3758.0,4434.44
U00789,TXN100789,West,2025-05-23,Books,16517.2,Failed,Jaipur,35,Basic,2025-05-23 14:09:00,user789@example.com,user789,4129.3,S082,4,15,P5147,Low,4858.0,5732.44
U00790,TXN100790,South,2025-09-10,Sports,3169.8,Pending,Delhi,31,Free,2025-09-10 07:39:00,user790@example.com,user790,3169.8,S023,1,10,P4796,Urgent,3522.0,4155.96
U00791,TXN100791,North,2025-08-11,Fashion,596.6,Refunded,Mumbai,69,Basic,2025-08-11 16:39:00,user791@example.com,user791,298.3,S030,2,5,P5345,High,314.0,370.52
U00792,TXN100792,North,2025-07-10,Fashion,10238.4,Completed,Kolkata,63,Basic,2025-07-10 00:25:00,user792@example.com,user792,1137.6,S013,9,20,P5297,Low,1422.0,1677.96
U00793,TXN100793,East,2026-03-19,Sports,12780.0,Pending,Delhi,68,Basic,2026-03-19 02:21:00,user793@example.com,user793,1597.5,S005,8,10,P5148,Urgent,1775.0,2094.5
U00794,TXN100794,West,2025-03-15,Sports,18528.0,Pending,Chennai,21,Premium,2025-03-15 18:58:00,user794@example.com,user794,3088.0,S011,6,20,P5166,High,3860.0,4554.8
U00795,TXN100795,West,2026-03-03,Grocery,7755.3,Completed,Bengaluru,67,Basic,2026-03-03 09:52:00,user795@example.com,user795,1107.9,S028,7,10,P5916,Medium,1231.0,1452.58
U00796,TXN100796,East,2025-12-01,Sports,25137.0,Pending,Bengaluru,57,Basic,2025-12-01 18:04:00,user796@example.com,user796,2513.7,S100,10,5,P7080,Medium,2646.0,3122.28
U00797,TXN100797,South,2026-03-01,Electronics,25716.6,Failed,Kolkata,34,Premium,2026-03-01 20:21:00,user797@example.com,user797,3673.8,S030,7,10,P3230,Urgent,4082.0,4816.76
U00798,TXN100798,West,2025-01-04,Fashion,651.7,Completed,Bengaluru,24,Premium,2025-01-04 10:40:00,user798@example.com,user798,93.1,S054,7,30,P4133,Urgent,133.0,156.94
U00799,TXN100799,East,2025-03-25,Home,32248.8,Pending,Mumbai,27,Free,2025-03-25 02:01:00,user799@example.com,user799,3583.2,S057,9,20,P4502,Medium,4479.0,5285.22
U00800,TXN100800,North,2025-03-30,Fashion,4116.55,Pending,Jaipur,49,Free,2025-03-30 12:31:00,user800@example.com,user800,4116.55,S076,1,15,P2711,Urgent,4843.0,5714.74
U00801,TXN100801,West,2025-04-12,Electronics,28240.0,Failed,Jaipur,40,Free,2025-04-12 12:10:00,user801@example.com,user801,2824.0,S060,10,0,P7147,Medium,2824.0,3332.32
U00802,TXN100802,East,2026-03-20,Home,11662.0,Pending,Pune,24,Basic,2026-03-20 10:26:00,user802@example.com,user802,1666.0,S051,7,0,P1016,High,1666.0,1965.88
U00803,TXN100803,East,2026-03-09,Sports,21308.0,Refunded,Kolkata,69,Basic,2026-03-09 05:25:00,user803@example.com,user803,2663.5,S083,8,30,P9569,High,3805.0,4489.9
U00804,TXN100804,West,2026-04-11,Sports,31973.2,Refunded,Mumbai,23,Premium,2026-04-11 14:56:00,user804@example.com,user804,3996.65,S034,8,5,P2353,Medium,4207.0,4964.26
U00805,TXN100805,South,2025-08-19,Grocery,13727.0,Pending,Mumbai,67,Basic,2025-08-19 11:20:00,user805@example.com,user805,1372.7,S056,10,30,P3628,Low,1961.0,2313.98
U00806,TXN100806,North,2025-03-26,Books,12798.0,Completed,Pune,65,Basic,2025-03-26 13:45:00,user806@example.com,user806,2133.0,S079,6,25,P2132,Medium,2844.0,3355.92
U00807,TXN100807,North,2025-10-02,Sports,47150.0,Pending,Pune,38,Premium,2025-10-02 09:21:00,user807@example.com,user807,4715.0,S050,10,0,P8015,Medium,4715.0,5563.7
U00808,TXN100808,East,2025-05-11,Sports,10968.0,Pending,Jaipur,64,Premium,2025-05-11 06:48:00,user808@example.com,user808,1096.8,S073,10,20,P1189,Medium,1371.0,1617.78
U00809,TXN100809,West,2025-04-26,Electronics,9684.9,Pending,Jaipur,59,Basic,2025-04-26 03:22:00,user809@example.com,user809,1614.15,S068,6,15,P2497,High,1899.0,2240.82
U00810,TXN100810,North,2025-02-23,Fashion,3847.5,Refunded,Mumbai,58,Free,2025-02-23 08:48:00,user810@example.com,user810,769.5,S070,5,5,P1809,Urgent,810.0,955.8
U00811,TXN100811,North,2026-01-15,Books,4464.0,Failed,Chennai,44,Premium,2026-01-15 03:33:00,user811@example.com,user811,892.8,S088,5,20,P9018,Low,1116.0,1316.88
U00812,TXN100812,East,2025-12-09,Home,22182.3,Completed,Hyderabad,34,Basic,2025-12-09 10:15:00,user812@example.com,user812,3168.9,S071,7,30,P6118,Urgent,4527.0,5341.86
U00813,TXN100813,East,2025-10-05,Grocery,36693.0,Completed,Jaipur,22,Basic,2025-10-05 08:51:00,user813@example.com,user813,4077.0,S006,9,0,P9425,Medium,4077.0,4810.86
U00814,TXN100814,South,2026-01-13,Books,15276.0,Pending,Bengaluru,48,Free,2026-01-13 10:28:00,user814@example.com,user814,3055.2,S053,5,5,P5452,Urgent,3216.0,3794.88
U00815,TXN100815,North,2025-05-23,Home,6167.6,Refunded,Delhi,24,Premium,2025-05-23 17:23:00,user815@example.com,user815,3083.8,S042,2,15,P2052,Urgent,3628.0,4281.04
U00816,TXN100816,South,2026-02-05,Grocery,5238.0,Completed,Delhi,43,Premium,2026-02-05 13:33:00,user816@example.com,user816,1309.5,S094,4,25,P3922,Urgent,1746.0,2060.28
U00817,TXN100817,East,2025-08-15,Electronics,1545.0,Pending,Bengaluru,37,Basic,2025-08-15 22:49:00,user817@example.com,user817,515.0,S017,3,0,P2114,High,515.0,607.7
U00818,TXN100818,South,2025-11-26,Fashion,108.0,Failed,Jaipur,40,Premium,2025-11-26 12:45:00,user818@example.com,user818,108.0,S064,1,25,P1255,High,144.0,169.92
U00819,TXN100819,South,2025-09-26,Home,9405.9,Refunded,Pune,65,Free,2025-09-26 11:52:00,user819@example.com,user819,1343.7,S059,7,10,P6098,Low,1493.0,1761.74
U00820,TXN100820,South,2025-11-23,Electronics,6954.0,Refunded,Delhi,24,Basic,2025-11-23 17:30:00,user820@example.com,user820,1390.8,S021,5,5,P4360,Low,1464.0,1727.52
U00821,TXN100821,North,2025-09-01,Grocery,2182.8,Refunded,Hyderabad,43,Basic,2025-09-01 13:36:00,user821@example.com,user821,545.7,S050,4,15,P6928,Urgent,642.0,757.56
U00822,TXN100822,East,2025-06-09,Grocery,39952.0,Refunded,Bengaluru,64,Free,2025-06-09 12:48:00,user822@example.com,user822,4994.0,S038,8,0,P4613,Medium,4994.0,5892.92
U00823,TXN100823,North,2025-05-08,Home,35450.1,Completed,Delhi,43,Basic,2025-05-08 13:53:00,user823@example.com,user823,3938.9,S100,9,15,P9414,High,4634.0,5468.12
U00824,TXN100824,East,2025-06-27,Home,7803.0,Refunded,Pune,19,Free,2025-06-27 15:29:00,user824@example.com,user824,2601.0,S042,3,10,P5133,Urgent,2890.0,3410.2
U00825,TXN100825,West,2025-01-19,Sports,11430.0,Failed,Pune,43,Basic,2025-01-19 03:40:00,user825@example.com,user825,2286.0,S013,5,0,P3995,Low,2286.0,2697.48
U00826,TXN100826,West,2025-09-06,Fashion,20201.4,Failed,Bengaluru,27,Free,2025-09-06 13:16:00,user826@example.com,user826,3366.9,S066,6,10,P2177,Urgent,3741.0,4414.38
U00827,TXN100827,South,2025-09-07,Electronics,3464.0,Completed,Hyderabad,43,Basic,2025-09-07 11:52:00,user827@example.com,user827,3464.0,S081,1,20,P1639,Urgent,4330.0,5109.4
U00828,TXN100828,East,2025-05-29,Sports,13356.0,Pending,Bengaluru,39,Free,2025-05-29 14:21:00,user828@example.com,user828,2226.0,S052,6,25,P8591,Low,2968.0,3502.24
U00829,TXN100829,South,2026-04-15,Books,1489.6,Refunded,Kolkata,68,Premium,2026-04-15 08:33:00,user829@example.com,user829,1489.6,S028,1,20,P2407,Urgent,1862.0,2197.16
U00830,TXN100830,South,2025-06-25,Grocery,7044.8,Pending,Bengaluru,48,Premium,2025-06-25 20:18:00,user830@example.com,user830,1006.4,S031,7,20,P2223,Low,1258.0,1484.44
U00831,TXN100831,West,2025-08-20,Fashion,2771.25,Completed,Pune,49,Premium,2025-08-20 01:51:00,user831@example.com,user831,2771.25,S081,1,25,P2366,Medium,3695.0,4360.1
U00832,TXN100832,West,2026-04-25,Home,26514.0,Refunded,Hyderabad,38,Free,2026-04-25 15:22:00,user832@example.com,user832,4419.0,S048,6,10,P2602,Urgent,4910.0,5793.8
U00833,TXN100833,East,2025-08-21,Books,5978.0,Failed,Bengaluru,60,Basic,2025-08-21 04:41:00,user833@example.com,user833,1494.5,S048,4,30,P3877,Urgent,2135.0,2519.3
U00834,TXN100834,North,2025-07-07,Fashion,9154.2,Failed,Bengaluru,64,Free,2025-07-07 15:00:00,user834@example.com,user834,2288.55,S027,4,5,P3965,Urgent,2409.0,2842.62
U00835,TXN100835,West,2025-02-15,Sports,582.0,Failed,Pune,22,Free,2025-02-15 15:13:00,user835@example.com,user835,145.5,S045,4,25,P3026,High,194.0,228.92
U00836,TXN100836,East,2025-06-18,Electronics,35431.2,Failed,Hyderabad,50,Premium,2025-06-18 16:56:00,user836@example.com,user836,3936.8,S093,9,5,P3300,High,4144.0,4889.92
U00837,TXN100837,East,2026-03-26,Books,9307.5,Pending,Kolkata,68,Premium,2026-03-26 09:32:00,user837@example.com,user837,930.75,S001,10,25,P2335,High,1241.0,1464.38
U00838,TXN100838,West,2025-03-21,Grocery,3322.65,Completed,Delhi,70,Free,2025-03-21 15:26:00,user838@example.com,user838,1107.55,S066,3,15,P6124,Low,1303.0,1537.54
U00839,TXN100839,South,2025-12-16,Sports,18882.0,Completed,Delhi,56,Premium,2025-12-16 18:37:00,user839@example.com,user839,2360.25,S081,8,25,P5627,High,3147.0,3713.46
U00840,TXN100840,North,2026-03-09,Fashion,5076.0,Pending,Hyderabad,65,Premium,2026-03-09 20:39:00,user840@example.com,user840,564.0,S092,9,20,P7239,High,705.0,831.9
U00841,TXN100841,East,2026-03-18,Grocery,4416.6,Pending,Bengaluru,32,Premium,2026-03-18 01:40:00,user841@example.com,user841,1104.15,S009,4,15,P3426,Medium,1299.0,1532.82
U00842,TXN100842,North,2025-07-13,Grocery,41182.5,Failed,Mumbai,63,Free,2025-07-13 01:06:00,user842@example.com,user842,4118.25,S079,10,15,P5512,Low,4845.0,5717.1
U00843,TXN100843,South,2025-04-16,Sports,4315.0,Completed,Pune,58,Free,2025-04-16 19:22:00,user843@example.com,user843,4315.0,S091,1,0,P5610,Medium,4315.0,5091.7
U00844,TXN100844,North,2026-02-04,Sports,33939.0,Pending,Chennai,65,Free,2026-02-04 04:26:00,user844@example.com,user844,3393.9,S082,10,10,P8642,Medium,3771.0,4449.78
U00845,TXN100845,West,2025-11-01,Grocery,5379.85,Completed,Chennai,59,Basic,2025-11-01 01:04:00,user845@example.com,user845,768.55,S046,7,5,P9537,High,809.0,954.62
U00846,TXN100846,North,2025-05-13,Home,24450.0,Refunded,Mumbai,24,Premium,2025-05-13 11:06:00,user846@example.com,user846,4075.0,S005,6,0,P3309,Urgent,4075.0,4808.5
U00847,TXN100847,East,2025-09-28,Sports,6901.2,Pending,Hyderabad,47,Basic,2025-09-28 15:01:00,user847@example.com,user847,766.8,S068,9,10,P4989,High,852.0,1005.36
U00848,TXN100848,North,2025-01-18,Electronics,12582.75,Failed,Pune,53,Basic,2025-01-18 11:59:00,user848@example.com,user848,4194.25,S053,3,5,P4488,Urgent,4415.0,5209.7
U00849,TXN100849,North,2025-11-14,Books,11673.9,Pending,Bengaluru,40,Basic,2025-11-14 16:23:00,user849@example.com,user849,1297.1,S034,9,30,P6316,Medium,1853.0,2186.54
U00850,TXN100850,North,2026-02-20,Grocery,8416.0,Pending,Pune,62,Premium,2026-02-20 17:19:00,user850@example.com,user850,1052.0,S038,8,0,P9102,Urgent,1052.0,1241.36
U00851,TXN100851,North,2025-02-14,Books,5359.2,Failed,Pune,33,Free,2025-02-14 07:30:00,user851@example.com,user851,893.2,S078,6,30,P1390,High,1276.0,1505.68
U00852,TXN100852,North,2025-08-30,Grocery,14504.4,Failed,Kolkata,59,Basic,2025-08-30 21:19:00,user852@example.com,user852,2417.4,S041,6,15,P7485,Medium,2844.0,3355.92
U00853,TXN100853,North,2025-06-06,Electronics,1659.0,Refunded,Jaipur,41,Premium,2025-06-06 03:31:00,user853@example.com,user853,165.9,S026,10,30,P2680,Urgent,237.0,279.66
U00854,TXN100854,East,2025-11-02,Electronics,6681.6,Pending,Hyderabad,69,Premium,2025-11-02 23:57:00,user854@example.com,user854,1670.4,S078,4,10,P3876,Low,1856.0,2190.08
U00855,TXN100855,West,2025-12-23,Grocery,8276.4,Refunded,Mumbai,60,Basic,2025-12-23 12:05:00,user855@example.com,user855,4138.2,S070,2,5,P2701,Medium,4356.0,5140.08
U00856,TXN100856,North,2025-12-30,Sports,8467.2,Failed,Hyderabad,51,Premium,2025-12-30 18:16:00,user856@example.com,user856,2822.4,S019,3,30,P7157,Low,4032.0,4757.76
U00857,TXN100857,West,2025-05-16,Fashion,15040.0,Failed,Jaipur,62,Free,2025-05-16 12:58:00,user857@example.com,user857,3760.0,S053,4,20,P4797,High,4700.0,5546.0
U00858,TXN100858,East,2025-05-21,Home,1637.0,Completed,Kolkata,69,Free,2025-05-21 21:28:00,user858@example.com,user858,1637.0,S012,1,0,P2102,High,1637.0,1931.66
U00859,TXN100859,North,2025-02-15,Home,1580.0,Completed,Delhi,18,Basic,2025-02-15 12:30:00,user859@example.com,user859,316.0,S012,5,0,P6280,Low,316.0,372.88
U00860,TXN100860,West,2025-11-12,Home,16177.2,Failed,Mumbai,40,Basic,2025-11-12 02:22:00,user860@example.com,user860,4044.3,S039,4,15,P1021,Medium,4758.0,5614.44
U00861,TXN100861,South,2026-02-23,Home,3476.5,Completed,Delhi,60,Basic,2026-02-23 18:04:00,user861@example.com,user861,695.3,S073,5,15,P7607,High,818.0,965.24
U00862,TXN100862,East,2026-03-21,Books,32109.6,Pending,Delhi,19,Free,2026-03-21 15:05:00,user862@example.com,user862,4013.7,S062,8,15,P4291,Low,4722.0,5571.96
U00863,TXN100863,East,2025-11-06,Electronics,9792.0,Pending,Kolkata,25,Free,2025-11-06 07:42:00,user863@example.com,user863,1088.0,S025,9,15,P5532,Medium,1280.0,1510.4
U00864,TXN100864,South,2026-03-10,Grocery,1928.0,Completed,Jaipur,57,Basic,2026-03-10 21:45:00,user864@example.com,user864,964.0,S087,2,20,P6011,Urgent,1205.0,1421.9
U00865,TXN100865,North,2025-12-30,Sports,3366.0,Refunded,Delhi,48,Basic,2025-12-30 17:37:00,user865@example.com,user865,3366.0,S068,1,0,P9894,Urgent,3366.0,3971.88
U00866,TXN100866,North,2025-01-04,Electronics,626.5,Refunded,Chennai,42,Basic,2025-01-04 10:04:00,user866@example.com,user866,125.3,S003,5,30,P2268,Urgent,179.0,211.22
U00867,TXN100867,South,2025-09-12,Electronics,7222.5,Refunded,Bengaluru,54,Free,2025-09-12 10:35:00,user867@example.com,user867,2407.5,S083,3,10,P8754,Medium,2675.0,3156.5
